         109315 function calls (106883 primitive calls) in 1.049 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 polyutils.py:56(PolyDomainError)
        1    0.000    0.000    0.000    0.000 polyutils.py:69(PolyBase)
       36    0.001    0.000    0.001    0.000 posixpath.py:127(dirname)
        8    0.000    0.000    0.000    0.000 posixpath.py:258(expanduser)
        7    0.000    0.000    0.000    0.000 posixpath.py:336(normpath)
        5    0.000    0.000    0.000    0.000 posixpath.py:365(abspath)
        3    0.000    0.000    0.000    0.000 posixpath.py:51(normcase)
        5    0.000    0.000    0.000    0.000 posixpath.py:59(isabs)
       24    0.000    0.000    0.000    0.000 posixpath.py:68(join)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:84(PrettyPrinter)
        5    0.000    0.000    0.000    0.000 precision.py:20(_get_precisions)
        1    0.000    0.000    0.000    0.000 precision.py:26(_fill_table)
        1    0.000    0.000    0.000    0.000 precision.py:33(PrecisionError)
       23    0.000    0.000    0.000    0.000 precision.py:36(_lookup)
        1    0.000    0.000    0.001    0.001 precision.py:8(<module>)
        1    0.000    0.000    0.000    0.000 py3k.py:4(<module>)
        2    0.000    0.000    0.006    0.003 pyparsing.py:1000(parseString)
    61/58    0.001    0.000    0.001    0.000 pyparsing.py:108(_ustr)
       34    0.000    0.000    0.001    0.000 pyparsing.py:1142(__add__)
        7    0.000    0.000    0.000    0.000 pyparsing.py:1253(__or__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1313(__invert__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1317(__call__)
       13    0.000    0.000    0.000    0.000 pyparsing.py:1334(leaveWhitespace)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1342(setWhitespaceChars)
       29    0.000    0.000    0.000    0.000 pyparsing.py:1386(__str__)
       50    0.000    0.000    0.000    0.000 pyparsing.py:1392(streamline)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1449(Token)
       54    0.000    0.000    0.001    0.000 pyparsing.py:1451(__init__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:1454(setName)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1460(Empty)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1462(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1469(NoMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1482(Literal)
       24    0.000    0.000    0.001    0.000 pyparsing.py:1484(__init__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:1503(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1511(Keyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:155(_Constants)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1567(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1584(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1594(Word)
        7    0.000    0.000    0.014    0.002 pyparsing.py:1606(__init__)
      187    0.000    0.000    0.000    0.000 pyparsing.py:1609(<genexpr>)
       95    0.000    0.000    0.000    0.000 pyparsing.py:163(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:165(ParseBaseException)
       20    0.000    0.000    0.000    0.000 pyparsing.py:1660(parseImpl)
       32    0.000    0.000    0.000    0.000 pyparsing.py:169(__init__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:1695(__str__)
       10    0.000    0.000    0.000    0.000 pyparsing.py:1704(charsAsStr)
        1    0.000    0.000    0.001    0.001 pyparsing.py:1718(Regex)
       16    0.000    0.000    0.026    0.002 pyparsing.py:1723(__init__)
       20    0.000    0.000    0.001    0.000 pyparsing.py:1757(parseImpl)
       17    0.000    0.000    0.000    0.000 pyparsing.py:1770(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1782(QuotedString)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1895(CharsNotIn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1957(White)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2006(_PositionToken)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2007(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2013(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2036(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2038(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2056(LineEnd)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2058(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2074(StringStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2076(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2087(StringEnd)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2089(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2103(WordStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2122(WordEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:213(ParseException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2144(ParseExpression)
       41    0.000    0.000    0.001    0.000 pyparsing.py:2146(__init__)
      8/4    0.000    0.000    0.002    0.001 pyparsing.py:2167(leaveWhitespace)
     16/3    0.000    0.000    0.001    0.000 pyparsing.py:2198(streamline)
        1    0.000    0.000    0.000    0.000 pyparsing.py:222(ParseFatalException)
        1    0.000    0.000    0.001    0.001 pyparsing.py:2230(setResultsName)
     15/9    0.000    0.000    0.003    0.000 pyparsing.py:2240(copy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2245(And)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2251(_ErrorStop)
       34    0.000    0.000    0.001    0.000 pyparsing.py:2257(__init__)
     10/2    0.000    0.000    0.005    0.003 pyparsing.py:2268(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:227(ParseSyntaxException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2315(Or)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2377(MatchFirst)
        7    0.000    0.000    0.000    0.000 pyparsing.py:2382(__init__)
     20/8    0.000    0.000    0.004    0.001 pyparsing.py:2393(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2421(__str__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2426(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2436(Each)
        1    0.000    0.000    0.000    0.000 pyparsing.py:248(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2524(ParseElementEnhance)
       35    0.000    0.000    0.001    0.000 pyparsing.py:2526(__init__)
     16/2    0.000    0.000    0.004    0.002 pyparsing.py:2541(parseImpl)
      8/4    0.000    0.000    0.004    0.001 pyparsing.py:2547(leaveWhitespace)
        1    0.000    0.000    0.000    0.000 pyparsing.py:256(_ParseResultsWithOffset)
     11/4    0.000    0.000    0.000    0.000 pyparsing.py:2566(streamline)
        4    0.000    0.000    0.000    0.000 pyparsing.py:257(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2585(__str__)
       16    0.000    0.000    0.000    0.000 pyparsing.py:259(__getitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2596(FollowedBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2610(NotAny)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2616(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2642(ZeroOrMore)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2644(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:266(ParseResults)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2681(OneOrMore)
        2    0.000    0.000    0.004    0.002 pyparsing.py:2683(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2715(_NullToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2723(Optional)
        7    0.000    0.000    0.000    0.000 pyparsing.py:2728(__init__)
       82    0.000    0.000    0.001    0.000 pyparsing.py:273(__new__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2733(parseImpl)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2747(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2757(SkipTo)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2819(Forward)
    82/80    0.000    0.000    0.001    0.000 pyparsing.py:282(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2834(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2837(__ilshift__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2898(_ForwardNoRecurse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2902(TokenConverter)
       17    0.000    0.000    0.001    0.000 pyparsing.py:2904(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2908(Upcase)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2919(Combine)
        4    0.000    0.000    0.004    0.001 pyparsing.py:2924(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2951(Group)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2953(__init__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2957(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2960(Dict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2965(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2994(Suppress)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2996(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3003(OnlyOnce)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3042(delimitedList)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3137(_escapeRegexRangeChars)
        1    0.000    0.000    0.002    0.002 pyparsing.py:3145(oneOf)
       22    0.000    0.000    0.000    0.000 pyparsing.py:315(__getitem__)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3162(<lambda>)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3163(<lambda>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3195(<genexpr>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:324(__setitem__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:3256(<lambda>)
       97    0.000    0.000    0.000    0.000 pyparsing.py:3262(<genexpr>)
        6    0.000    0.000    0.001    0.000 pyparsing.py:3262(<lambda>)
        2    0.000    0.000    0.006    0.003 pyparsing.py:3264(srange)
        8    0.000    0.000    0.001    0.000 pyparsing.py:3282(<genexpr>)
        1    0.000    0.000    0.010    0.010 pyparsing.py:3346(_makeTags)
       94    0.000    0.000    0.000    0.000 pyparsing.py:3361(<genexpr>)
        1    0.000    0.000    0.010    0.010 pyparsing.py:3375(makeHTMLTags)
       18    0.000    0.000    0.000    0.000 pyparsing.py:363(__bool__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:365(__iter__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:367(keys)
        2    0.000    0.000    0.000    0.000 pyparsing.py:404(__getattr__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:420(__iadd__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:423(<lambda>)
        1    0.003    0.003    0.056    0.056 pyparsing.py:58(<module>)
       13    0.000    0.000    0.000    0.000 pyparsing.py:687(_trim_arity)
       12    0.000    0.000    0.001    0.000 pyparsing.py:692(wrapper)
        1    0.000    0.000    0.000    0.000 pyparsing.py:705(ParserElement)
      130    0.001    0.000    0.001    0.000 pyparsing.py:723(__init__)
       65    0.000    0.000    0.005    0.000 pyparsing.py:746(copy)
       17    0.000    0.000    0.000    0.000 pyparsing.py:756(setName)
        7    0.000    0.000    0.002    0.000 pyparsing.py:764(setResultsName)
       13    0.000    0.000    0.000    0.000 pyparsing.py:801(setParseAction)
       60    0.000    0.000    0.000    0.000 pyparsing.py:854(preParse)
       46    0.000    0.000    0.000    0.000 pyparsing.py:869(postParse)
    102/2    0.001    0.000    0.005    0.003 pyparsing.py:873(_parseNoCache)
        2    0.000    0.000    0.000    0.000 pyparsing.py:974(resetCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:979(enablePackrat)
        1    0.009    0.009    0.464    0.464 pyplot.py:17(<module>)
       32    0.000    0.000    0.000    0.000 pyplot.py:2366(_autogen_docstring)
       32    0.000    0.000    0.009    0.000 pyplot.py:2371(<lambda>)
        1    0.000    0.000    0.000    0.000 pyplot.py:65(_backend_selection)
        1    0.000    0.000    0.000    0.000 quiver.py:15(<module>)
        1    0.000    0.000    0.000    0.000 quiver.py:220(QuiverKey)
        1    0.000    0.000    0.000    0.000 quiver.py:367(Quiver)
        1    0.000    0.000    0.000    0.000 quiver.py:792(Barbs)
        2    0.000    0.000    0.000    0.000 random.py:100(seed)
       18    0.000    0.000    0.000    0.000 random.py:271(choice)
        1    0.001    0.001    0.003    0.003 random.py:40(<module>)
        1    0.000    0.000    0.000    0.000 random.py:650(WichmannHill)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 random.py:800(SystemRandom)
        2    0.000    0.000    0.000    0.000 random.py:91(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:142(validate_backend)
        1    0.003    0.003    0.017    0.017 rcsetup.py:15(<module>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:175(validate_nseq_float)
        1    0.000    0.000    0.000    0.000 rcsetup.py:176(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:198(validate_nseq_int)
        1    0.000    0.000    0.000    0.000 rcsetup.py:199(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:338(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 rcsetup.py:38(ValidateInStrings)
       15    0.000    0.000    0.001    0.000 rcsetup.py:39(__init__)
      109    0.001    0.000    0.001    0.000 rcsetup.py:44(func)
        1    0.000    0.000    0.000    0.000 rcsetup.py:444(ValidateInterval)
        9    0.000    0.000    0.000    0.000 rcsetup.py:448(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:51(__call__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:64(validate_path_exists)
        1    0.000    0.000    0.000    0.000 rcsetup.py:72(validate_bool)
      117    0.000    0.000    0.003    0.000 re.py:134(match)
        4    0.000    0.000    0.001    0.000 re.py:144(sub)
       88    0.000    0.000    0.211    0.002 re.py:188(compile)
        5    0.000    0.000    0.000    0.000 re.py:204(escape)
      209    0.003    0.000    0.213    0.001 re.py:226(_compile)
        1    0.000    0.000    0.000    0.000 records.py:216(record)
        1    0.000    0.000    0.000    0.000 records.py:286(recarray)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 records.py:85(format_parser)
        1    0.000    0.000    0.000    0.000 relativedelta.py:15(weekday)
        7    0.000    0.000    0.000    0.000 relativedelta.py:18(__init__)
        1    0.000    0.000    0.000    0.000 relativedelta.py:45(relativedelta)
        1    0.000    0.000    0.000    0.000 relativedelta.py:6(<module>)
        1    0.001    0.001    0.003    0.003 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:14(failfast)
        1    0.000    0.000    0.000    0.000 result.py:26(TestResult)
        1    0.000    0.000    0.000    0.000 rfc822.py:496(AddrlistClass)
        1    0.000    0.000    0.000    0.000 rfc822.py:71(<module>)
        1    0.000    0.000    0.000    0.000 rfc822.py:770(AddressList)
        1    0.000    0.000    0.000    0.000 rfc822.py:85(Message)
        1    0.000    0.000    0.000    0.000 rrule.py:228(rrule)
        1    0.000    0.000    0.000    0.000 rrule.py:50(weekday)
        7    0.000    0.000    0.000    0.000 rrule.py:53(__init__)
        1    0.002    0.002    0.003    0.003 rrule.py:6(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:629(_iterinfo)
        1    0.000    0.000    0.000    0.000 rrule.py:82(rrulebase)
        1    0.000    0.000    0.000    0.000 rrule.py:824(rruleset)
        1    0.000    0.000    0.000    0.000 rrule.py:826(_genitem)
        1    0.000    0.000    0.000    0.000 rrule.py:893(_rrulestr)
        1    0.000    0.000    0.001    0.001 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:119(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:12(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:28(TextTestResult)
        1    0.001    0.001    0.001    0.001 scale.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scale.py:101(LogTransformBase)
        1    0.000    0.000    0.000    0.000 scale.py:115(Log10Transform)
        1    0.000    0.000    0.000    0.000 scale.py:128(InvertedLog10Transform)
        1    0.000    0.000    0.000    0.000 scale.py:142(Log2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:15(ScaleBase)
        1    0.000    0.000    0.000    0.000 scale.py:155(InvertedLog2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:169(NaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:182(InvertedNaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:196(LogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:220(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:237(LogScale)
        1    0.000    0.000    0.000    0.000 scale.py:330(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:363(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:395(SymmetricalLogScale)
        5    0.000    0.000    0.000    0.000 scale.py:485(get_scale_names)
        1    0.000    0.000    0.000    0.000 scale.py:518(get_scale_docs)
        1    0.000    0.000    0.000    0.000 scale.py:56(LinearScale)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shapes.py:105(RectangleDrawer)
        1    0.000    0.000    0.000    0.000 shapes.py:169(CircleDrawer)
        1    0.000    0.000    0.001    0.001 shapes.py:17(<module>)
        1    0.000    0.000    0.000    0.000 shapes.py:197(UpTriangleDrawer)
        1    0.000    0.000    0.000    0.000 shapes.py:225(DownTriangleDrawer)
        1    0.000    0.000    0.000    0.000 shapes.py:253(DiamondDrawer)
        1    0.000    0.000    0.000    0.000 shapes.py:300(PolygonDrawer)
        1    0.000    0.000    0.000    0.000 shapes.py:394(ShapeDrawerDirectory)
        6    0.000    0.000    0.000    0.000 shapes.py:405(register)
        1    0.000    0.000    0.000    0.000 shapes.py:418(register_namespace)
        1    0.000    0.000    0.000    0.000 shapes.py:50(ShapeDrawer)
        1    0.000    0.000    0.000    0.000 shapes.py:93(NullDrawer)
        1    0.000    0.000    0.000    0.000 shutil.py:31(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:34(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:38(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.002    0.002    0.003    0.003 six.py:1(<module>)
        1    0.000    0.000    0.000    0.000 six.py:104(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:122(_LazyModule)
        6    0.000    0.000    0.000    0.000 six.py:124(__init__)
        1    0.000    0.000    0.000    0.000 six.py:137(MovedAttribute)
       68    0.000    0.000    0.000    0.000 six.py:139(__init__)
        2    0.000    0.000    0.000    0.000 six.py:157(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:163(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:238(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:267(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:285(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:333(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:352(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:368(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 six.py:456(Iterator)
        1    0.000    0.000    0.000    0.000 six.py:539(exec_)
        1    0.000    0.000    0.000    0.000 six.py:55(X)
        1    0.000    0.000    0.000    0.000 six.py:56(__len__)
        4    0.000    0.000    0.000    0.000 six.py:69(_add_doc)
        3    0.000    0.000    0.000    0.000 six.py:74(_import_module)
        1    0.000    0.000    0.000    0.000 six.py:80(_LazyDescr)
      109    0.000    0.000    0.000    0.000 six.py:82(__init__)
        3    0.000    0.000    0.000    0.000 six.py:85(__get__)
        1    0.000    0.000    0.000    0.000 six.py:93(MovedModule)
       41    0.000    0.000    0.000    0.000 six.py:95(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:167(_closedsocket)
        1    0.000    0.000    0.000    0.000 socket.py:179(_socketobject)
        1    0.000    0.000    0.000    0.000 socket.py:235(_fileobject)
        1    0.006    0.006    0.006    0.006 socket.py:45(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:18(Spine)
        1    0.000    0.000    0.000    0.000 sputils.py:160(IndexMixin)
        1    0.000    0.000    0.000    0.000 sputils.py:2(<module>)
      276    0.004    0.000    0.028    0.000 sre_compile.py:178(_compile_charset)
      276    0.013    0.000    0.022    0.000 sre_compile.py:207(_optimize_charset)
     1236    0.001    0.000    0.001    0.000 sre_compile.py:24(_identityfunction)
       59    0.005    0.000    0.006    0.000 sre_compile.py:258(_mk_bitmap)
   754/88    0.024    0.000    0.070    0.001 sre_compile.py:32(_compile)
      317    0.002    0.000    0.004    0.000 sre_compile.py:354(_simple)
       88    0.003    0.000    0.017    0.000 sre_compile.py:359(_compile_info)
      176    0.001    0.000    0.001    0.000 sre_compile.py:472(isstring)
       88    0.001    0.000    0.088    0.001 sre_compile.py:478(_code)
       88    0.002    0.000    0.209    0.002 sre_compile.py:493(compile)
       43    0.000    0.000    0.001    0.000 sre_compile.py:51(fixup)
     1491    0.004    0.000    0.006    0.000 sre_parse.py:126(__len__)
     3106    0.011    0.000    0.017    0.000 sre_parse.py:130(__getitem__)
      317    0.001    0.000    0.001    0.000 sre_parse.py:134(__setitem__)
     1181    0.004    0.000    0.005    0.000 sre_parse.py:138(append)
 1064/406    0.009    0.000    0.012    0.000 sre_parse.py:140(getwidth)
       88    0.000    0.000    0.001    0.000 sre_parse.py:178(__init__)
     4282    0.022    0.000    0.031    0.000 sre_parse.py:182(__next)
     2605    0.005    0.000    0.010    0.000 sre_parse.py:195(match)
     3582    0.016    0.000    0.042    0.000 sre_parse.py:201(get)
        4    0.000    0.000    0.000    0.000 sre_parse.py:205(tell)
        1    0.000    0.000    0.000    0.000 sre_parse.py:207(seek)
      138    0.000    0.000    0.000    0.000 sre_parse.py:210(isident)
        2    0.000    0.000    0.000    0.000 sre_parse.py:213(isdigit)
       25    0.000    0.000    0.001    0.000 sre_parse.py:216(isname)
      110    0.001    0.000    0.001    0.000 sre_parse.py:225(_class_escape)
      207    0.001    0.000    0.002    0.000 sre_parse.py:257(_escape)
   288/88    0.005    0.000    0.115    0.001 sre_parse.py:301(_parse_sub)
   384/96    0.030    0.000    0.113    0.001 sre_parse.py:379(_parse)
       88    0.000    0.000    0.000    0.000 sre_parse.py:67(__init__)
       88    0.002    0.000    0.118    0.001 sre_parse.py:675(parse)
      141    0.001    0.000    0.001    0.000 sre_parse.py:72(opengroup)
      141    0.000    0.000    0.001    0.000 sre_parse.py:83(closegroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:85(checkgroup)
      754    0.002    0.000    0.002    0.000 sre_parse.py:90(__init__)
        1    0.000    0.000    0.000    0.000 ssl.py:101(CertificateError)
        1    0.000    0.000    0.000    0.000 ssl.py:196(SSLSocket)
        1    0.000    0.000    0.000    0.000 ssl.py:56(<module>)
        1    0.000    0.000    0.000    0.000 stackplot.py:8(<module>)
       12    0.000    0.000    0.000    0.000 stat.py:24(S_IFMT)
       11    0.000    0.000    0.000    0.000 stat.py:40(S_ISDIR)
        1    0.000    0.000    0.000    0.000 stat.py:49(S_ISREG)
        1    0.000    0.000    0.000    0.000 statistics.py:110(Histogram)
        1    0.000    0.000    0.000    0.000 statistics.py:321(RunningMean)
        1    0.000    0.000    0.000    0.000 statistics.py:33(FittedPowerLaw)
        1    0.000    0.000    0.000    0.000 statistics.py:5(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:180(StreamplotSet)
        1    0.000    0.000    0.000    0.000 streamplot.py:190(DomainMap)
        1    0.003    0.003    0.003    0.003 streamplot.py:250(Grid)
        1    0.000    0.000    0.000    0.000 streamplot.py:291(StreamMask)
        1    0.000    0.000    0.000    0.000 streamplot.py:340(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 streamplot.py:344(TerminateTrajectory)
        1    0.000    0.000    0.003    0.003 streamplot.py:4(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:14(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 string.py:131(__init__)
        6    0.000    0.000    0.013    0.002 string.py:148(substitute)
      666    0.003    0.000    0.004    0.000 string.py:158(convert)
        1    0.000    0.000    0.000    0.000 string.py:248(strip)
        3    0.000    0.000    0.000    0.000 string.py:308(join)
        1    0.002    0.002    0.003    0.003 subprocess.py:14(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:387(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:400(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:647(Popen)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:299(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:78(TestSuite)
        1    0.000    0.000    0.000    0.000 summary.py:38(FakeWrapper)
        1    0.000    0.000    0.001    0.001 summary.py:6(<module>)
        1    0.000    0.000    0.000    0.000 summary.py:61(GraphSummary)
        1    0.001    0.001    0.007    0.007 sysconfig.py:10(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:50(_python_build)
        1    0.000    0.000    0.000    0.000 table.py:144(Table)
        1    0.000    0.000    0.005    0.005 table.py:21(<module>)
        1    0.000    0.000    0.000    0.000 table.py:34(Cell)
        1    0.000    0.000    0.000    0.000 tempfile.py:108(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:120(__init__)
        3    0.000    0.000    0.000    0.000 tempfile.py:124(rng)
        3    0.000    0.000    0.000    0.000 tempfile.py:135(next)
        1    0.000    0.000    0.000    0.000 tempfile.py:18(<module>)
        3    0.000    0.000    0.000    0.000 tempfile.py:216(_get_candidate_names)
        3    0.000    0.000    0.002    0.001 tempfile.py:230(_mkstemp_inner)
        1    0.000    0.000    0.000    0.000 tempfile.py:372(_TemporaryFileWrapper)
        3    0.000    0.000    0.002    0.001 tempfile.py:472(TemporaryFile)
        3    0.000    0.000    0.000    0.000 tempfile.py:48(_set_cloexec)
        1    0.000    0.000    0.000    0.000 tempfile.py:501(SpooledTemporaryFile)
        1    0.000    0.000    0.004    0.004 texmanager.py:35(<module>)
        1    0.000    0.000    0.003    0.003 texmanager.py:86(TexManager)
        1    0.000    0.000    0.000    0.000 text.py:1024(TextWithDash)
        1    0.000    0.000    0.000    0.000 text.py:1391(OffsetFrom)
        1    0.000    0.000    0.000    0.000 text.py:143(Text)
        1    0.000    0.000    0.000    0.000 text.py:1432(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 text.py:1689(Annotation)
        1    0.000    0.000    0.000    0.000 text.py:20(TextDrawer)
        1    0.001    0.001    0.020    0.020 text.py:3(<module>)
